product_id,name,size,category,price,image,timestamp,quantity,created_at,description,weight,width,height,length
4f8c1810-d19b-4729-9fc3-7835f0a52dfc,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389831/shopnaw_products/1000140333_49542360-c4ed-478f-b526-74c16583000a.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:43:51.70753,"",0.300,11,2,16
ea58d8d9-087b-4cdf-8718-a74ba41479ce,T-shirt ,G,Max,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389852/shopnaw_products/IMG4215_8dda3a9e-f766-4798-9a15-9a8f4d89c079.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:44:13.304958,"",0.300,11,2,16
66d97440-5198-4901-86cc-1f48b6f1e82e,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389862/shopnaw_products/1000140332_cdc982f1-2a77-483b-ad3d-79c73c4351bf.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:44:22.74323,"",0.300,11,2,16
2cfc6761-24b3-4f2a-a55e-99c0960884ad,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389893/shopnaw_products/1000140330_fe0dae13-a4d2-4c13-b167-009bda6f6464.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:44:53.484346,"",0.300,11,2,16
cd3e02da-bca4-4cc1-b4c1-b27e983e35cc,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389922/shopnaw_products/1000140329_22b3d650-2c97-4dbc-ace9-417024cfda12.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:45:22.837418,"",0.300,11,2,16
d039e194-cea3-4900-90e6-afe55d28eefb,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389950/shopnaw_products/1000140328_6629fe8a-e7a4-47f4-afa3-bba7fc94e86f.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:45:51.305702,"",0.300,11,2,16
141d4ff2-be97-4b65-bb09-b34296186d31,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389974/shopnaw_products/1000140326_3e2c66b0-b242-4a29-abda-662a071b3902.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:46:14.63534,"",0.300,11,2,16
004439b7-4144-404a-bac3-cffcc9c74309,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389997/shopnaw_products/1000140363_dfe35763-7c5f-43d3-9aab-020f48af37c8.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:46:38.259503,"",0.300,11,2,16
932c721e-3b55-4e84-a869-f1799ba6cb02,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390027/shopnaw_products/1000140358_684de672-da42-4903-b17a-42a581881a54.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:47:08.379864,"",0.300,11,2,16
9e2b6570-77e0-4da8-9352-91e843793048,T-shirt ,GG,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390035/shopnaw_products/IMG4228_9ce022da-0af5-409a-808f-006fbb10df8f.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:47:15.798354,"",0.300,11,2,16
7dfa3715-daf2-4cd7-9941-49ab6770b1f2,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390060/shopnaw_products/1000140357_8572959c-7db0-4b84-a200-64325dea425c.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:47:40.716986,"",0.300,11,2,16
80bc9214-e872-426d-87f7-d70077422677,T-shirt ,GG,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390065/shopnaw_products/IMG4227_2b416e5f-4363-4e07-9be3-a56a11248c67.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:47:46.424251,"",0.300,11,2,16
7defab66-661a-49f9-9e9b-3d3937c43036,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390084/shopnaw_products/1000140356_52f01d48-d5fd-4da3-8c4a-01d159c3269d.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:48:04.638268,"",0.300,11,2,16
c8437091-1a7f-43ea-8ec0-f780f81e71c5,T-shirt ,GG,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390099/shopnaw_products/IMG4225_35eb8f31-c6a2-4be4-9b12-389922125bff.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:48:20.158379,"",0.300,11,2,16
f8cb7ec6-5ffe-4587-b30c-7a3c64387b48,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390111/shopnaw_products/1000140355_aacc3751-e30c-4c7d-a926-c1389122d066.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:48:31.807942,"",0.300,11,2,16
6f66c98a-e07b-4846-adac-ad00a63aed53,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390139/shopnaw_products/1000140354_80da3dee-e8c9-4336-9e40-6ade0b1ad8aa.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:48:59.885529,"",0.300,11,2,16
6532d377-026e-4dc4-8921-19610d4edbb4,T-shirt ,GG,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390145/shopnaw_products/IMG4224_bb45be5d-5afa-45a7-bf1b-f685bc83c0ab.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:49:06.29123,"",0.300,11,2,16
da973d12-c4b4-4dad-bf44-57817701cce9,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390164/shopnaw_products/1000140367_ce2a2c71-642d-40ef-9d43-1619ea401b48.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:49:25.643168,"",0.300,11,2,16
ae52ffb1-3a8d-40c3-bd7d-1f6794964166,T-shirt ,GG,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390180/shopnaw_products/IMG4223_1c5bd026-b29d-4e0c-8f7c-30ec7593670f.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:49:41.116197,"",0.300,11,2,16
933d59e6-bf61-4ea6-a5c1-ff815d23474c,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390187/shopnaw_products/1000140364_0a51af0a-35f7-4a20-ae34-567f2cc6dbd7.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:49:48.303542,"",0.300,11,2,16
a4da7364-6cd8-4b8e-9e82-dd16f2bb1b7e,T-shirt ,GG,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390207/shopnaw_products/IMG4222_67faa553-2ab1-47ef-b380-c8c0cb56ef51.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:50:08.041856,"",0.300,11,2,16
2bfc9146-c4f3-4641-902e-afa748cf849f,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390225/shopnaw_products/1000140362_b4a43a9f-1454-40a5-9189-9de166336bbb.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:50:26.09471,"",0.300,11,2,16
bb307c44-7e07-4054-aaa9-8f88ae2a8b2e,T-shirt ,GG,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390239/shopnaw_products/IMG4221_52a52241-a9c6-4ae0-a764-b14cd594f06d.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:50:44.441796,"",0.300,11,2,16
3f5bf15c-0430-40ae-ae05-15fd79ffc8b4,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390278/shopnaw_products/1000140359_f8ac65b8-12b2-4629-8ad3-73468b6317b2.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:51:18.392911,"",0.300,11,2,16
31aac68b-24e3-47b8-949d-32c03468a25f,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390300/shopnaw_products/1000140353_56a12d4a-959a-4e7d-8696-a5322a85e82e.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:51:41.312386,"",0.300,11,2,16
263c8733-f7be-4fbf-a7e1-de3951bee8c5,T-shirt ,GG,Tradicional ,44,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390350/shopnaw_products/IMG4220_c60f9c23-8042-4c8d-b176-e248cc722dc8.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:52:30.663335,"",0.300,11,2,16
3c5158d1-0f12-479d-99cf-262198e8916c,T-shirt ,GG,Tradicional ,44,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390389/shopnaw_products/IMG4219_4a676cd7-f135-4453-9711-28cd02d52df5.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:53:09.934095,"",0.300,11,2,16
33a3882e-1b09-4f29-b7bb-247ed04cab07,T-shirt ,GG,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771390422/shopnaw_products/IMG4218_65b8008e-c43e-4365-8323-53250eafa620.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:53:43.616005,"",0.300,11,2,16
